promRT_mhd23
it   t   dt    rho m1 m2 m3 e b1 b2 b3 psi tr d1 d2 d3 d4      c1 c2 c3 n1 n2 n3
   6763  0.26000E+01  0.38603E-03  0.18461E+07  0.70847E-25  0.28227E+00  0.26410E-31  0.27730E+05  0.80010E+01  0.39010E-31  0.79960E+01  0.81626E-21 -0.19941E+00  0.27721E+05  0.18011E+01  0.78633E-02  0.13870E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6789  0.26100E+01  0.38603E-03  0.18461E+07  0.71777E-25  0.28245E+00  0.26684E-31  0.27730E+05  0.80010E+01  0.39094E-31  0.79960E+01  0.95349E-21 -0.19941E+00  0.27721E+05  0.18011E+01  0.78630E-02  0.13874E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6815  0.26200E+01  0.38603E-03  0.18462E+07  0.72712E-25  0.28264E+00  0.26961E-31  0.27730E+05  0.80010E+01  0.39181E-31  0.79960E+01  0.88067E-21 -0.19942E+00  0.27721E+05  0.18010E+01  0.78627E-02  0.13878E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6841  0.26300E+01  0.38603E-03  0.18462E+07  0.73591E-25  0.28283E+00  0.27236E-31  0.27729E+05  0.80010E+01  0.39325E-31  0.79960E+01  0.88374E-21 -0.19942E+00  0.27721E+05  0.18010E+01  0.78624E-02  0.13882E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6867  0.26400E+01  0.38602E-03  0.18462E+07  0.74414E-25  0.28302E+00  0.27507E-31  0.27729E+05  0.80010E+01  0.39571E-31  0.79960E+01  0.75695E-21 -0.19942E+00  0.27721E+05  0.18010E+01  0.78621E-02  0.13886E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6893  0.26500E+01  0.38602E-03  0.18462E+07  0.75128E-25  0.28321E+00  0.27775E-31  0.27729E+05  0.80010E+01  0.39934E-31  0.79960E+01  0.75926E-21 -0.19943E+00  0.27721E+05  0.18010E+01  0.78618E-02  0.13891E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6919  0.26600E+01  0.38602E-03  0.18462E+07  0.75777E-25  0.28341E+00  0.28043E-31  0.27729E+05  0.80010E+01  0.40362E-31  0.79960E+01  0.78392E-21 -0.19943E+00  0.27721E+05  0.18010E+01  0.78615E-02  0.13895E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6945  0.26700E+01  0.38602E-03  0.18463E+07  0.76446E-25  0.28361E+00  0.28315E-31  0.27729E+05  0.80010E+01  0.40824E-31  0.79960E+01  0.81824E-21 -0.19943E+00  0.27721E+05  0.18010E+01  0.78612E-02  0.13899E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6971  0.26800E+01  0.38602E-03  0.18463E+07  0.77135E-25  0.28381E+00  0.28592E-31  0.27729E+05  0.80010E+01  0.41346E-31  0.79960E+01  0.77295E-21 -0.19944E+00  0.27721E+05  0.18010E+01  0.78609E-02  0.13904E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   6997  0.26900E+01  0.38602E-03  0.18463E+07  0.77819E-25  0.28402E+00  0.28880E-31  0.27729E+05  0.80010E+01  0.41923E-31  0.79960E+01  0.80935E-21 -0.19944E+00  0.27721E+05  0.18010E+01  0.78606E-02  0.13908E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7023  0.27000E+01  0.38602E-03  0.18463E+07  0.78434E-25  0.28423E+00  0.29176E-31  0.27729E+05  0.80010E+01  0.42504E-31  0.79960E+01  0.80926E-21 -0.19944E+00  0.27721E+05  0.18010E+01  0.78603E-02  0.13913E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7049  0.27100E+01  0.38602E-03  0.18464E+07  0.79026E-25  0.28444E+00  0.29471E-31  0.27729E+05  0.80010E+01  0.43061E-31  0.79960E+01  0.70680E-21 -0.19945E+00  0.27721E+05  0.18010E+01  0.78600E-02  0.13917E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7075  0.27200E+01  0.38601E-03  0.18464E+07  0.79642E-25  0.28465E+00  0.29765E-31  0.27729E+05  0.80010E+01  0.43543E-31  0.79960E+01  0.65884E-21 -0.19945E+00  0.27721E+05  0.18010E+01  0.78597E-02  0.13922E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7101  0.27300E+01  0.38601E-03  0.18464E+07  0.80302E-25  0.28486E+00  0.30062E-31  0.27729E+05  0.80010E+01  0.43954E-31  0.79960E+01  0.69892E-21 -0.19945E+00  0.27721E+05  0.18010E+01  0.78594E-02  0.13927E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7127  0.27400E+01  0.38601E-03  0.18464E+07  0.80947E-25  0.28508E+00  0.30361E-31  0.27729E+05  0.80011E+01  0.44284E-31  0.79961E+01  0.56316E-21 -0.19946E+00  0.27720E+05  0.18010E+01  0.78592E-02  0.13932E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7153  0.27500E+01  0.38601E-03  0.18465E+07  0.81609E-25  0.28530E+00  0.30661E-31  0.27729E+05  0.80011E+01  0.44555E-31  0.79961E+01  0.52664E-21 -0.19946E+00  0.27720E+05  0.18010E+01  0.78589E-02  0.13937E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7179  0.27600E+01  0.38601E-03  0.18465E+07  0.82291E-25  0.28553E+00  0.30962E-31  0.27729E+05  0.80011E+01  0.44799E-31  0.79961E+01  0.52584E-21 -0.19947E+00  0.27720E+05  0.18010E+01  0.78586E-02  0.13942E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7205  0.27700E+01  0.38600E-03  0.18465E+07  0.82974E-25  0.28575E+00  0.31267E-31  0.27729E+05  0.80011E+01  0.45027E-31  0.79961E+01  0.55366E-21 -0.19947E+00  0.27720E+05  0.18010E+01  0.78583E-02  0.13947E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7231  0.27800E+01  0.38600E-03  0.18465E+07  0.83709E-25  0.28598E+00  0.31575E-31  0.27729E+05  0.80011E+01  0.45244E-31  0.79961E+01  0.54016E-21 -0.19947E+00  0.27720E+05  0.18010E+01  0.78580E-02  0.13952E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7257  0.27900E+01  0.38600E-03  0.18465E+07  0.84429E-25  0.28621E+00  0.31883E-31  0.27728E+05  0.80012E+01  0.45477E-31  0.79962E+01  0.58344E-21 -0.19948E+00  0.27720E+05  0.18010E+01  0.78578E-02  0.13958E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7283  0.28000E+01  0.38600E-03  0.18466E+07  0.85175E-25  0.28644E+00  0.32190E-31  0.27728E+05  0.80012E+01  0.45725E-31  0.79962E+01  0.57402E-21 -0.19948E+00  0.27720E+05  0.18010E+01  0.78575E-02  0.13963E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7309  0.28100E+01  0.38599E-03  0.18466E+07  0.85965E-25  0.28667E+00  0.32488E-31  0.27728E+05  0.80012E+01  0.45979E-31  0.79962E+01  0.60347E-21 -0.19948E+00  0.27720E+05  0.18010E+01  0.78572E-02  0.13968E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7335  0.28200E+01  0.38599E-03  0.18466E+07  0.86859E-25  0.28690E+00  0.32783E-31  0.27728E+05  0.80013E+01  0.46239E-31  0.79963E+01  0.65708E-21 -0.19949E+00  0.27720E+05  0.18010E+01  0.78569E-02  0.13974E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7361  0.28300E+01  0.38599E-03  0.18466E+07  0.87828E-25  0.28713E+00  0.33076E-31  0.27728E+05  0.80013E+01  0.46558E-31  0.79963E+01  0.53239E-21 -0.19949E+00  0.27720E+05  0.18010E+01  0.78567E-02  0.13979E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7387  0.28400E+01  0.38598E-03  0.18467E+07  0.88857E-25  0.28736E+00  0.33375E-31  0.27728E+05  0.80013E+01  0.46899E-31  0.79963E+01  0.43460E-21 -0.19949E+00  0.27720E+05  0.18010E+01  0.78564E-02  0.13984E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7413  0.28500E+01  0.38598E-03  0.18467E+07  0.89988E-25  0.28759E+00  0.33682E-31  0.27728E+05  0.80013E+01  0.47242E-31  0.79963E+01  0.40362E-21 -0.19950E+00  0.27720E+05  0.18010E+01  0.78561E-02  0.13990E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7439  0.28600E+01  0.38598E-03  0.18467E+07  0.91290E-25  0.28782E+00  0.33994E-31  0.27728E+05  0.80014E+01  0.47623E-31  0.79964E+01  0.23488E-21 -0.19950E+00  0.27720E+05  0.18010E+01  0.78558E-02  0.13995E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7465  0.28700E+01  0.38598E-03  0.18467E+07  0.92725E-25  0.28805E+00  0.34309E-31  0.27728E+05  0.80014E+01  0.48023E-31  0.79964E+01  0.22118E-21 -0.19950E+00  0.27720E+05  0.18010E+01  0.78556E-02  0.14000E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7491  0.28800E+01  0.38597E-03  0.18467E+07  0.94280E-25  0.28827E+00  0.34625E-31  0.27728E+05  0.80014E+01  0.48457E-31  0.79964E+01  0.14085E-21 -0.19951E+00  0.27720E+05  0.18010E+01  0.78553E-02  0.14005E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7517  0.28900E+01  0.38597E-03  0.18468E+07  0.95954E-25  0.28850E+00  0.34944E-31  0.27728E+05  0.80015E+01  0.48991E-31  0.79965E+01  0.89089E-22 -0.19951E+00  0.27720E+05  0.18010E+01  0.78550E-02  0.14010E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7543  0.29000E+01  0.38597E-03  0.18468E+07  0.97726E-25  0.28871E+00  0.35260E-31  0.27728E+05  0.80015E+01  0.49605E-31  0.79965E+01  0.38185E-22 -0.19952E+00  0.27720E+05  0.18010E+01  0.78547E-02  0.14015E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7569  0.29100E+01  0.38596E-03  0.18468E+07  0.99579E-25  0.28893E+00  0.35576E-31  0.27728E+05  0.80015E+01  0.50321E-31  0.79965E+01 -0.27306E-22 -0.19952E+00  0.27720E+05  0.18010E+01  0.78545E-02  0.14020E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7595  0.29200E+01  0.38596E-03  0.18468E+07  0.10143E-24  0.28914E+00  0.35892E-31  0.27728E+05  0.80015E+01  0.51116E-31  0.79965E+01 -0.12898E-21 -0.19952E+00  0.27719E+05  0.18010E+01  0.78542E-02  0.14025E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7621  0.29300E+01  0.38596E-03  0.18468E+07  0.10336E-24  0.28934E+00  0.36210E-31  0.27728E+05  0.80016E+01  0.51989E-31  0.79966E+01 -0.26804E-22 -0.19953E+00  0.27719E+05  0.18010E+01  0.78539E-02  0.14030E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7647  0.29400E+01  0.38596E-03  0.18469E+07  0.10534E-24  0.28954E+00  0.36534E-31  0.27728E+05  0.80016E+01  0.52948E-31  0.79966E+01 -0.14970E-21 -0.19953E+00  0.27719E+05  0.18011E+01  0.78536E-02  0.14034E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7673  0.29500E+01  0.38595E-03  0.18469E+07  0.10737E-24  0.28974E+00  0.36862E-31  0.27728E+05  0.80016E+01  0.53929E-31  0.79966E+01 -0.16044E-21 -0.19953E+00  0.27719E+05  0.18011E+01  0.78533E-02  0.14038E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7699  0.29600E+01  0.38595E-03  0.18469E+07  0.10946E-24  0.28993E+00  0.37197E-31  0.27727E+05  0.80016E+01  0.54927E-31  0.79966E+01 -0.11104E-21 -0.19954E+00  0.27719E+05  0.18011E+01  0.78531E-02  0.14043E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7725  0.29700E+01  0.38595E-03  0.18469E+07  0.11159E-24  0.29012E+00  0.37534E-31  0.27727E+05  0.80017E+01  0.55984E-31  0.79967E+01 -0.11841E-21 -0.19954E+00  0.27719E+05  0.18011E+01  0.78528E-02  0.14047E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7751  0.29800E+01  0.38594E-03  0.18469E+07  0.11370E-24  0.29029E+00  0.37870E-31  0.27727E+05  0.80017E+01  0.57058E-31  0.79967E+01 -0.13625E-21 -0.19954E+00  0.27719E+05  0.18011E+01  0.78525E-02  0.14050E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7777  0.29900E+01  0.38594E-03  0.18470E+07  0.11585E-24  0.29047E+00  0.38203E-31  0.27727E+05  0.80017E+01  0.58123E-31  0.79967E+01 -0.10971E-21 -0.19955E+00  0.27719E+05  0.18011E+01  0.78522E-02  0.14054E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7803  0.30000E+01  0.38594E-03  0.18470E+07  0.11810E-24  0.29063E+00  0.38532E-31  0.27727E+05  0.80017E+01  0.59146E-31  0.79968E+01 -0.40130E-22 -0.19955E+00  0.27719E+05  0.18011E+01  0.78519E-02  0.14057E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7829  0.30100E+01  0.38593E-03  0.18470E+07  0.12038E-24  0.29078E+00  0.38865E-31  0.27727E+05  0.80018E+01  0.60097E-31  0.79968E+01  0.66595E-22 -0.19956E+00  0.27719E+05  0.18011E+01  0.78516E-02  0.14060E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7855  0.30200E+01  0.38593E-03  0.18470E+07  0.12271E-24  0.29093E+00  0.39205E-31  0.27727E+05  0.80018E+01  0.61038E-31  0.79968E+01  0.11854E-21 -0.19956E+00  0.27719E+05  0.18011E+01  0.78513E-02  0.14063E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7881  0.30300E+01  0.38593E-03  0.18470E+07  0.12500E-24  0.29106E+00  0.39554E-31  0.27727E+05  0.80018E+01  0.61968E-31  0.79968E+01  0.20850E-21 -0.19956E+00  0.27719E+05  0.18011E+01  0.78510E-02  0.14066E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7907  0.30400E+01  0.38593E-03  0.18470E+07  0.12729E-24  0.29119E+00  0.39905E-31  0.27727E+05  0.80019E+01  0.62869E-31  0.79969E+01  0.17858E-21 -0.19957E+00  0.27719E+05  0.18011E+01  0.78507E-02  0.14068E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7933  0.30500E+01  0.38592E-03  0.18471E+07  0.12958E-24  0.29130E+00  0.40256E-31  0.27727E+05  0.80019E+01  0.63733E-31  0.79969E+01  0.16519E-21 -0.19957E+00  0.27719E+05  0.18011E+01  0.78504E-02  0.14070E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7959  0.30600E+01  0.38592E-03  0.18471E+07  0.13176E-24  0.29140E+00  0.40608E-31  0.27727E+05  0.80019E+01  0.64588E-31  0.79969E+01  0.18964E-21 -0.19957E+00  0.27718E+05  0.18011E+01  0.78501E-02  0.14072E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   7985  0.30700E+01  0.38592E-03  0.18471E+07  0.13382E-24  0.29150E+00  0.40964E-31  0.27727E+05  0.80019E+01  0.65406E-31  0.79969E+01  0.23176E-21 -0.19958E+00  0.27718E+05  0.18011E+01  0.78498E-02  0.14073E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8011  0.30800E+01  0.38591E-03  0.18471E+07  0.13571E-24  0.29158E+00  0.41322E-31  0.27727E+05  0.80020E+01  0.66203E-31  0.79970E+01  0.29521E-21 -0.19958E+00  0.27718E+05  0.18011E+01  0.78496E-02  0.14074E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8037  0.30900E+01  0.38591E-03  0.18471E+07  0.13745E-24  0.29166E+00  0.41683E-31  0.27727E+05  0.80020E+01  0.67024E-31  0.79970E+01  0.25740E-21 -0.19958E+00  0.27718E+05  0.18011E+01  0.78493E-02  0.14076E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8063  0.31000E+01  0.38591E-03  0.18472E+07  0.13918E-24  0.29174E+00  0.42050E-31  0.27727E+05  0.80020E+01  0.67838E-31  0.79970E+01  0.22293E-21 -0.19959E+00  0.27718E+05  0.18012E+01  0.78490E-02  0.14077E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8089  0.31100E+01  0.38591E-03  0.18472E+07  0.14078E-24  0.29180E+00  0.42420E-31  0.27726E+05  0.80021E+01  0.68658E-31  0.79971E+01  0.11358E-21 -0.19959E+00  0.27718E+05  0.18012E+01  0.78487E-02  0.14077E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8115  0.31200E+01  0.38590E-03  0.18472E+07  0.14228E-24  0.29187E+00  0.42791E-31  0.27726E+05  0.80021E+01  0.69495E-31  0.79971E+01  0.21923E-21 -0.19960E+00  0.27718E+05  0.18012E+01  0.78484E-02  0.14078E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8141  0.31300E+01  0.38590E-03  0.18472E+07  0.14368E-24  0.29193E+00  0.43164E-31  0.27726E+05  0.80022E+01  0.70319E-31  0.79972E+01  0.19284E-21 -0.19960E+00  0.27718E+05  0.18012E+01  0.78481E-02  0.14079E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8167  0.31400E+01  0.38590E-03  0.18472E+07  0.14514E-24  0.29198E+00  0.43547E-31  0.27726E+05  0.80022E+01  0.71232E-31  0.79972E+01  0.32083E-21 -0.19960E+00  0.27718E+05  0.18012E+01  0.78478E-02  0.14080E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8193  0.31500E+01  0.38590E-03  0.18472E+07  0.14653E-24  0.29204E+00  0.43936E-31  0.27726E+05  0.80023E+01  0.72232E-31  0.79973E+01  0.52050E-21 -0.19961E+00  0.27718E+05  0.18012E+01  0.78476E-02  0.14081E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8219  0.31600E+01  0.38589E-03  0.18473E+07  0.14798E-24  0.29210E+00  0.44335E-31  0.27726E+05  0.80023E+01  0.73255E-31  0.79973E+01  0.63168E-21 -0.19961E+00  0.27718E+05  0.18012E+01  0.78473E-02  0.14081E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8245  0.31700E+01  0.38589E-03  0.18473E+07  0.14942E-24  0.29216E+00  0.44745E-31  0.27726E+05  0.80023E+01  0.74208E-31  0.79973E+01  0.68751E-21 -0.19961E+00  0.27718E+05  0.18012E+01  0.78470E-02  0.14082E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8271  0.31800E+01  0.38589E-03  0.18473E+07  0.15083E-24  0.29222E+00  0.45161E-31  0.27726E+05  0.80024E+01  0.75072E-31  0.79974E+01  0.54587E-21 -0.19962E+00  0.27718E+05  0.18012E+01  0.78467E-02  0.14083E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8297  0.31900E+01  0.38589E-03  0.18473E+07  0.15213E-24  0.29228E+00  0.45577E-31  0.27726E+05  0.80024E+01  0.75880E-31  0.79974E+01  0.59766E-21 -0.19962E+00  0.27718E+05  0.18012E+01  0.78465E-02  0.14084E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8323  0.32000E+01  0.38589E-03  0.18473E+07  0.15335E-24  0.29235E+00  0.45992E-31  0.27726E+05  0.80025E+01  0.76689E-31  0.79975E+01  0.60582E-21 -0.19963E+00  0.27718E+05  0.18012E+01  0.78462E-02  0.14086E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8349  0.32100E+01  0.38588E-03  0.18474E+07  0.15461E-24  0.29242E+00  0.46410E-31  0.27726E+05  0.80025E+01  0.77478E-31  0.79976E+01  0.50522E-21 -0.19963E+00  0.27718E+05  0.18012E+01  0.78459E-02  0.14087E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8375  0.32200E+01  0.38588E-03  0.18474E+07  0.15584E-24  0.29250E+00  0.46838E-31  0.27726E+05  0.80026E+01  0.78273E-31  0.79976E+01  0.56074E-21 -0.19963E+00  0.27718E+05  0.18012E+01  0.78457E-02  0.14089E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8401  0.32300E+01  0.38588E-03  0.18474E+07  0.15706E-24  0.29258E+00  0.47274E-31  0.27726E+05  0.80027E+01  0.79095E-31  0.79977E+01  0.50326E-21 -0.19964E+00  0.27718E+05  0.18012E+01  0.78454E-02  0.14091E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8427  0.32400E+01  0.38588E-03  0.18474E+07  0.15821E-24  0.29267E+00  0.47717E-31  0.27726E+05  0.80027E+01  0.79938E-31  0.79977E+01  0.45952E-21 -0.19964E+00  0.27717E+05  0.18012E+01  0.78451E-02  0.14093E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8453  0.32500E+01  0.38587E-03  0.18474E+07  0.15929E-24  0.29277E+00  0.48168E-31  0.27726E+05  0.80028E+01  0.80810E-31  0.79978E+01  0.30768E-21 -0.19964E+00  0.27717E+05  0.18012E+01  0.78449E-02  0.14095E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8479  0.32600E+01  0.38587E-03  0.18474E+07  0.16031E-24  0.29288E+00  0.48625E-31  0.27726E+05  0.80028E+01  0.81789E-31  0.79978E+01  0.30412E-21 -0.19965E+00  0.27717E+05  0.18012E+01  0.78446E-02  0.14098E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8505  0.32700E+01  0.38587E-03  0.18475E+07  0.16125E-24  0.29300E+00  0.49090E-31  0.27726E+05  0.80029E+01  0.82774E-31  0.79979E+01  0.19265E-21 -0.19965E+00  0.27717E+05  0.18012E+01  0.78444E-02  0.14100E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8531  0.32800E+01  0.38587E-03  0.18475E+07  0.16210E-24  0.29313E+00  0.49559E-31  0.27726E+05  0.80029E+01  0.83772E-31  0.79979E+01  0.13404E-21 -0.19966E+00  0.27717E+05  0.18012E+01  0.78442E-02  0.14104E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8557  0.32900E+01  0.38587E-03  0.18475E+07  0.16287E-24  0.29326E+00  0.50033E-31  0.27726E+05  0.80030E+01  0.84818E-31  0.79980E+01  0.34705E-22 -0.19966E+00  0.27717E+05  0.18012E+01  0.78439E-02  0.14107E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8583  0.33000E+01  0.38586E-03  0.18475E+07  0.16353E-24  0.29341E+00  0.50517E-31  0.27726E+05  0.80030E+01  0.86052E-31  0.79980E+01  0.65622E-22 -0.19966E+00  0.27717E+05  0.18012E+01  0.78437E-02  0.14111E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8609  0.33100E+01  0.38586E-03  0.18475E+07  0.16409E-24  0.29357E+00  0.51013E-31  0.27726E+05  0.80031E+01  0.87466E-31  0.79981E+01  0.17510E-21 -0.19967E+00  0.27717E+05  0.18012E+01  0.78434E-02  0.14115E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8635  0.33200E+01  0.38586E-03  0.18475E+07  0.16460E-24  0.29374E+00  0.51516E-31  0.27726E+05  0.80032E+01  0.88886E-31  0.79982E+01  0.22468E-21 -0.19967E+00  0.27717E+05  0.18012E+01  0.78432E-02  0.14119E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8661  0.33300E+01  0.38586E-03  0.18476E+07  0.16509E-24  0.29393E+00  0.52026E-31  0.27725E+05  0.80032E+01  0.90321E-31  0.79982E+01  0.31797E-21 -0.19968E+00  0.27717E+05  0.18012E+01  0.78430E-02  0.14124E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8687  0.33400E+01  0.38582E-03  0.18476E+07  0.16547E-24  0.29412E+00  0.52542E-31  0.27725E+05  0.80033E+01  0.91770E-31  0.79983E+01  0.34444E-21 -0.19968E+00  0.27717E+05  0.18012E+01  0.78427E-02  0.14129E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8713  0.33500E+01  0.38582E-03  0.18476E+07  0.16582E-24  0.29432E+00  0.53063E-31  0.27725E+05  0.80033E+01  0.93354E-31  0.79983E+01  0.25132E-21 -0.19969E+00  0.27717E+05  0.18012E+01  0.78425E-02  0.14134E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8739  0.33600E+01  0.38582E-03  0.18476E+07  0.16612E-24  0.29454E+00  0.53592E-31  0.27725E+05  0.80034E+01  0.94964E-31  0.79984E+01  0.25391E-21 -0.19969E+00  0.27717E+05  0.18012E+01  0.78423E-02  0.14139E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8765  0.33700E+01  0.38582E-03  0.18476E+07  0.16635E-24  0.29476E+00  0.54127E-31  0.27725E+05  0.80034E+01  0.96503E-31  0.79984E+01  0.29614E-21 -0.19970E+00  0.27717E+05  0.18012E+01  0.78421E-02  0.14145E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8791  0.33800E+01  0.38582E-03  0.18476E+07  0.16652E-24  0.29500E+00  0.54669E-31  0.27725E+05  0.80035E+01  0.98067E-31  0.79985E+01  0.26858E-21 -0.19970E+00  0.27717E+05  0.18012E+01  0.78419E-02  0.14151E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8817  0.33900E+01  0.38582E-03  0.18477E+07  0.16665E-24  0.29524E+00  0.55216E-31  0.27725E+05  0.80035E+01  0.99718E-31  0.79985E+01  0.28592E-21 -0.19970E+00  0.27717E+05  0.18012E+01  0.78416E-02  0.14157E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8843  0.34000E+01  0.38582E-03  0.18477E+07  0.16674E-24  0.29550E+00  0.55770E-31  0.27725E+05  0.80036E+01  0.10144E-30  0.79986E+01  0.15152E-21 -0.19971E+00  0.27717E+05  0.18012E+01  0.78414E-02  0.14164E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8869  0.34100E+01  0.38582E-03  0.18477E+07  0.16681E-24  0.29576E+00  0.56336E-31  0.27725E+05  0.80036E+01  0.10322E-30  0.79986E+01  0.13797E-21 -0.19971E+00  0.27717E+05  0.18012E+01  0.78412E-02  0.14170E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8895  0.34200E+01  0.38581E-03  0.18477E+07  0.16687E-24  0.29602E+00  0.56909E-31  0.27725E+05  0.80036E+01  0.10500E-30  0.79986E+01 -0.34671E-22 -0.19972E+00  0.27717E+05  0.18012E+01  0.78410E-02  0.14177E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8921  0.34300E+01  0.38581E-03  0.18477E+07  0.16697E-24  0.29630E+00  0.57491E-31  0.27725E+05  0.80037E+01  0.10691E-30  0.79987E+01 -0.64241E-22 -0.19972E+00  0.27717E+05  0.18012E+01  0.78408E-02  0.14184E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
   8947  0.34400E+01  0.38581E-03  0.18477E+07  0.16713E-24  0.29658E+00  0.58087E-31  0.27725E+05  0.80037E+01  0.10892E-30  0.79987E+01 -0.72580E-22 -0.19973E+00  0.27717E+05  0.18012E+01  0.78406E-02  0.14191E-02  0.86667E+00  0.10000E+00  0.33333E-01   195    90   120
